source	guid	sha256	bytes	lines	game_objects	mono_behaviours	fsms	sprite_renderers	animators	audio_sources	colliders_2d	prefab_instances
Assets/Collections/Song Maestro New Cln Data/Song Maestro New Cln.prefab	1b5a4450de527f142a669ac5283f62f8	831b32bece0c3a11ad14678dca8348c969918f2d3035c8dbcd62474b53c1146d	57608	2047	1	1	0	0	0	0	0	0
Assets/Collections/Song Reed Grand Cln Data/Song Reed Grand Cln.prefab	9ea7bb469d4bd3b46aa3e8f83fe5d97a	fea673cf0c374f3fe861e17b1575abdbcfbe86acceca5923c7e8dd0ab2e194fb	120372	4212	1	1	0	0	0	0	0	0
Assets/Collections/Song Scholar Apprentice Cln Data/Song Scholar Apprentice Cln.prefab	dbc6f642ab3d64d4cb45e145d39523cc	82d99e252438760858cd3e2cd1656a75d169499ff140c2c89e09562953408166	78854	2799	1	1	0	0	0	0	0	0
Assets/Collections/Spell Effects 2 Data/Spell Effects 2.prefab	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	94134015bfe9a53a5fe2d82dc2ed7b184d3760ab21251b49e7b64503a3328136	100692	3598	1	1	0	0	0	0	0	0
Assets/Collections/Spell Effects Data/Spell Effects.prefab	871d8d998a7ecd94fbe81c882a3a9d47	fcbafd7cbb6b78fb6e4e9f8b4e2b84e9082cb234a6bd6e75c31d9952f76c7beb	192481	7076	1	1	0	0	0	0	0	0
Assets/Collections/Spell Effects Neutral Data/Spell Effects Neutral.prefab	6f56454bfa7ff7240bfd2494e0cec252	b9ee70ed1d926b883bdd41af3650ec9f783537043a419cac547a48243e8d57ee	119668	4303	1	1	0	0	0	0	0	0
Assets/Collections/Spike Swimmer Cln Data/Spike Swimmer Cln.prefab	e7ac5e23f7ef56a46b8b5d09534a6632	97ee4e5b69b3b945d9b2a5034a7acf3f6ba003bd959ea0acf4e19b4f220ce563	31263	1107	1	1	0	0	0	0	0	0
Assets/Collections/Spine Floater Cln Data/Spine Floater Cln.prefab	73e3835f55c01d5498e14e48f805478a	964df63c50d410f203ce7d5f70c767bffd467702e422c8b70805c655041cc1a1	43155	1530	1	1	0	0	0	0	0	0
Assets/Collections/Spinner Cln Data/Spinner Cln.prefab	74a916a7c27b9fe4fa35338d1179dc18	390c5012a9b3fd256ea262f4fcd5c6cddf08283e7b17da0f51dc919e71665ce3	273187	9523	1	1	0	0	0	0	0	0
Assets/Collections/Splinter Queen Data/Splinter Queen.prefab	f24279f6ff1c6cf43b2e8eddd97bfd44	e3fbe98f59a9e540882fe68ab9658d0dd8f82c4a9f809f64d784c0ee2079bf68	75119	2660	1	1	0	0	0	0	0	0
Assets/Collections/Sprintmaster Bounce Pod Cln Data/Sprintmaster Bounce Pod Cln.prefab	340bdacb7fa23794b99f1e9bc29fe614	495bea129941e860612df57e7201f4eebe088306a2d9238b69b26a7eb55a213b	8660	308	1	1	0	0	0	0	0	0
Assets/Collections/SpriteCollection 11 Data/SpriteCollection 11.prefab	78a278b7ede8ddd489b4f3c4c8cda089	ee207b13f8d337fa4b60f05174fe30e1a67c6608b5d3e75dfefa56d4307a54f8	7403	261	1	1	0	0	0	0	0	0
Assets/Collections/SpriteCollection 2 Data/SpriteCollection 3.prefab	60f4ec97d32163a47867a74d862ea61f	25607035b32ff9bf97a88861562c62e5138617fe50442bc738bb8094b0c497bf	39772	1413	1	1	0	0	0	0	0	0
Assets/Collections/Steel Servant Data/Steel Servant.prefab	1ffa5561aff313b4ab61beea7da49f77	1dbff36d2f51c9ba0f05ad30a26312a34950fee2f31114f409753855fbb4ff67	62816	2235	1	1	0	0	0	0	0	0
Assets/Collections/Stick Insect Flyer Cln Data/Stick Insect Flyer Cln.prefab	0da4dac79ca7e90408e4cc1c0ceabb20	74aaec0ae1214d90423373cea25e395534c5f1248a72a771869df2d32d896cd9	51609	1860	1	1	0	0	0	0	0	0
Assets/Collections/Strum String Cln Data/Strum String Cln.prefab	0b01fe9c8bfbf924886934540362d399	e54fd06ea41cc078ad0c950e143863c26151e1b9a040e78693742f8ede0747a2	36763	1295	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Barnacle Cln Data/Swamp Barnacle Cln.prefab	9963c45e308355045a0f9251fb7af351	a9efb843ca82d1227fa4ca2525ff78aa26d8696945be63be6ba1c3945ce7c04d	105850	3739	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Bomb Mosquito Data/Swamp Bomb Mosquito.prefab	6666b1969e673b242adb35ab57632b25	5045c152051a120f30c9e34eed7a609a87055becbe8ee7625011f31b51ec96a2	53676	1906	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Bounce Pod Cln Data/Swamp Bounce Pod Cln.prefab	05cfddccce19a0e49bc380ffe3f3cb52	fe9366b4637a0dc50a77d0ce411f0dfe346cedbd719d2b76ce02fa63fa3fe173	22058	778	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Drifter Cln Data/Swamp Drifter Cln.prefab	ca2ebce078484e94dad02b36372476ca	523dcbb3508b2af61b6293adb8cecd43e4b42e2f805c9c4509d8602fae5f3cc0	48605	1718	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Ductsucker Cln Data/Swamp Ductsucker Cln.prefab	9f47d748e48cbe941b598a086fe8cd73	e4ea86120d8917322b8a2bdc3429c46ba9b887e484330114ebba00b81889a94f	83266	2940	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Goomba Cln Data/Swamp Goomba Cln.prefab	67abcd6a6a0b2b742ba2504dbfd8fd5b	5935aebf4c7a8dc14ea95c4215a5bf2f4fdf9430e92b05a26be6106fc665774e	20467	731	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Mosquito Cln Data/Swamp Mosquito Cln.prefab	1486525246ff876408b03653b12635e9	bff66f1dafec300102b8443f239d23c96fbd4d7727cc409cc6c2f2d5b0c0be2e	80919	2893	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Muckman Data/Swamp Muckman.prefab	c57b8452aee57e04a87d3e5ee7d2d1c3	e54a3d1fbed009b1bf6a1168d8a8acc9ef56f4ca9b1f660cff2a7f5cf518c2a3	97562	3457	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Muckman Tall Cln Data/Swamp Muckman Tall Cln.prefab	abf525ec59bb78c47b8562a0dc735332	42fc9bdcb47bea7cfa449b39b6645454d745af1339f5889f6d257e45e6bcf08c	105351	3739	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Shaman Cln Data/Swamp Shaman Cln.prefab	dddc127299371d24abefce5c707dceef	ae9a6c61dbaae32b9eafc6a02568ecb524ddd8e0a07e3eb724cebe63b7ee7e6c	128647	4502	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Shaman Fireball Cln Data/Swamp Shaman Fireball Cln.prefab	98c6415bc88e9324c954e8114c793ff2	f6710c63da49c2a11420d6adf129743dd6b1c808a5d92b9ea9f0a6b8525a3f77	11433	402	1	1	0	0	0	0	0	0
Assets/Collections/Swamp Trap Cln Data/Swamp Trap Cln.prefab	0c99dab67de106c4faca4c7843645b08	b385a33bb3eed89868f60ebe0f6e9676af473c822c260ee2e29321cac97aadff	18091	637	1	1	0	0	0	0	0	0
Assets/Collections/Switches and gates Data/Switches and gates.prefab	7d956044f22ac3c43a43cf88a741560b	212f31d24c1b7e6b40be7ef55e9db347f0201bdddf65127e87a5a2b0a6fffbb5	91738	3269	1	1	0	0	0	0	0	0
Assets/Collections/Terrain Data/Terrain.prefab	36f396041a114364f8571cc22c67747f	9865fc6b1b8b757102ab0e152190ec8600ba824250661e50e888c6eb846fd876	3269	118	1	1	0	0	0	0	0	0
Assets/Collections/Thick Silk Vine Cln Data/Thick Silk Vine Cln.prefab	2db5440b52d31584d982cfa440e5e3ad	732edb7fc69fe373ba56de6ea0f99b1f01ea970ec7e7cb9cdf8073da9fdd676b	21184	735	1	1	0	0	0	0	0	0
Assets/Collections/Thief Cln Data/Thief Cln.prefab	b3a21f3a5bba7434ab537d846392718f	4062677d513cd2629693b434a65edb3adb2ebbbe7adff58ed38cd5d85cd21dc7	113483	4022	1	1	0	0	0	0	0	0
Assets/Collections/Tiny Dragonfly Cln Data/Tiny Dragonfly Cln.prefab	4dd40720f4195424899e2cca77dee043	94fd64549e22c678e7d065114b409755e8d02fa415c8f215262a66a5225ddace	7308	261	1	1	0	0	0	0	0	0
Assets/Collections/Tiny Moss Fly Cln Data/Tiny Moss Fly Cln.prefab	738a2ebd33d5bfc4da76592384eb6ccc	5e795f9c8c113daa22d478704212c903e7fb3d2ca112001c23973888e284aba1	7450	261	1	1	0	0	0	0	0	0
Assets/Collections/Tools Cln Data/Tools Cln.prefab	2e605b35b929a9946b1194fecf4ac729	02b06d410742a6b42c9748b2b9768be82c14fef794f8e6d1bacd4d39c115c8dc	553323	19533	1	1	0	0	0	0	0	0
Assets/Collections/Tormented Trobbio Cln Data/Tormented Trobbio Cln.prefab	ef34223451c3fa84a918c6e9daeaaa28	cd2e34522cbb96c6390748f4f89a27f8a4d0607b7bc3a52a3467e25e71005ae4	252136	8913	1	1	0	0	0	0	0	0
Assets/Collections/Trobbio Bomb Cln Data/Trobbio Bomb Cln.prefab	6769af2ef4c85c84cb9fe7e1088d95a4	5f64de92d20e3570d66a677f23f5f4691cb1996ba3d57fd6f858786791980c44	11426	402	1	1	0	0	0	0	0	0
Assets/Collections/Trobbio TrapdoorWatch Cln Data/Trobbio TrapdoorWatch Cln.prefab	7437ff7b90909174991adadd16561735	2f4b6b0cb2c28e769f49300f51617823c92f6e7a68e26670e6c4bba8abd5c7d3	35134	1248	1	1	0	0	0	0	0	0
Assets/Collections/UI Journal Cln Data/UI Journal Cln.prefab	a62c5b87374cb124abb1d68c68af4ffe	0ae9db92444a6ad602a1ca7daa79d7490566b7bc521b9b8539df7f86ca7de40b	137523	4914	1	1	0	0	0	0	0	0
Assets/Collections/UI_inventory_animated Data/UI_inventory_animated.prefab	3f800b21d9272c045ab91eb8ac83a740	c03dfd2a2b899ea8f92ff65b2c0f1b06be732765570d1c5a8b06c3e26c52b15c	95068	3410	1	1	0	0	0	0	0	0
Assets/Collections/UI_shops_animated Data/UI_shops_animated.prefab	9e5567ec2659cdd44842bf804c335d55	735a06d9489d36a4695c6c727753abb8ab64a4946e345f3899aff2da9ce25820	49841	1812	1	1	0	0	0	0	0	0
Assets/Collections/Understore Automaton Cln Data/Understore Automaton Cln.prefab	291ef83988838494dac4454807bf1046	56be4d68939d8e9248eeb7f89cfe9b842929b02fc7cc6ad32dc600d58253d2b3	74491	2658	1	1	0	0	0	0	0	0
Assets/Collections/Understore Mite Giant Cln Data/Understore Mite Giant Cln.prefab	70cd7e979d638a94db571d0ab0ff61e2	eb509d7028e534b1cd0dead79b316122340cd5a9f72ca17c5cf00a93c2cc6200	58632	2095	1	1	0	0	0	0	0	0
Assets/Collections/Understore Poker Cln Data/Understore Poker Cln.prefab	4be6ba8bfaae18c4d8a2bfd9ccf86de4	af95dd340fe2112a51de94c881973c5cb722eb4f9366228151644c5285b93fa6	84992	2952	1	1	0	0	0	0	0	0
Assets/Collections/Understore Thrower Cln Data/Understore Thrower Cln.prefab	7f4d4f8649a66264ea7bf0bf48be414d	42150904b2f6fa8fb4f199cf5510e2397d540e5e8a2332296a7dff9293187ad9	103242	3645	1	1	0	0	0	0	0	0
Assets/Collections/Vampire Gnat Cln Data/Vampire Gnat Cln.prefab	1e6f819cb6a7e074c89eab64086ea199	1186b033381297b626391f6314434b8f017ce9afb69d7a9122f2507f38750369	111276	3974	1	1	0	0	0	0	0	0
Assets/Collections/Vespa Boss Cln Data/Vespa Boss Cln.prefab	8b3deda8c2e42e84eba7a9967460e54d	c3bcd54b0f9b969750f9e011d78d92cc6f897045bf5cdfadc489e9eb338af0ee	152087	5431	1	1	0	0	0	0	0	0
Assets/Collections/WaterDrip Data/WaterDrip.prefab	de35c2f2e25ba584da91723a8b7aaa4f	54d0c58fa33e5b3dc8764d7408ba6845cad682080e4bd3a64faba9cd1eb1f22c	20543	731	1	1	0	0	0	0	0	0
Assets/Collections/Water_effects Data/Water_effects.prefab	c8cdf431f7e0656418bdbf727b19ac82	4526767fd029d219958133f86f5b059f14b6f3efb2db8fe316cc7540edd03cc3	173418	6093	1	1	0	0	0	0	0	0
Assets/Collections/Weaver Servitor Cln Data/Weaver Servitor Cln.prefab	e5210768b0be70f4cba741e4113054d0	6c88d9c25e77c139b93af6fa94c5e090448750c1ffd82fbfdbbb948ccc9aac37	50540	1765	1	1	0	0	0	0	0	0
Assets/Collections/Weaver Servitor Large Cln Data/Weaver Servitor Large Cln.prefab	282cf75e28fc2a24b9ab5d7337016108	0d615a58444701d692e367d97984eb255d3e0ac9df6cab095732c032cfccaa20	78126	2753	1	1	0	0	0	0	0	0
Assets/Collections/Weaver WebShot Scene Cln Data/Weaver WebShot Scene Cln.prefab	346038e392dee6648b5fa6fd52f490ab	6d57af5835231b916d4c429173861d307d06fec02adaa2bcda9bcea30dbae318	10179	355	1	1	0	0	0	0	0	0
Assets/Collections/White Palace Fly Data/White Palace Fly.prefab	6cc901394e87c644884dbf5323a33ac2	866390a221a20ae11dcb27e79f57aaa50e7bf8a5739766b56d1b0e9e44bd20ed	21887	778	1	1	0	0	0	0	0	0
Assets/Collections/White Wave Lone Data/White Wave Lone.prefab	d4dc4d44be2d29143947f0bae00404b9	b7e459d4285113193e88858004bcc8d681d811e78e1679222aa8978387b2e2c6	41172	1530	1	1	0	0	0	0	0	0
Assets/Collections/Wisp Bounce Pod Cln Data/Wisp Bounce Pod Cln.prefab	c72032c3f42d77b438afa6fb9e5782e7	c96673c5ec536d837ad09c11db0ce69c182f5a005be1f6f2992106cd140b4717	8699	308	1	1	0	0	0	0	0	0
Assets/Collections/Wisp Fireball Cln Data/Wisp Fireball Cln.prefab	eadf9ba156c3ecf41a5a8b7eb95c9cde	3ef791ec0185bcd87214675b8ff9f11153029249be6d4f2a20048efbe22fe236	27442	966	1	1	0	0	0	0	0	0
Assets/Collections/Witch Cluster Vine Cln Data/Witch Cluster Vine Cln.prefab	179d271a70e81ad47afc61fa44ec4db1	5421acfb1b2849bef87f4df8ffc836ec79b3f4af7a8bcb8fbad5bec0d71601af	8913	308	1	1	0	0	0	0	0	0
Assets/Collections/Wraith Cln Data/Wraith Cln.prefab	a3382728f5c73b749bc15428e91abcf7	05b1c9e68c5317ea5b976ff1a850d6062eba69d7aac3736b0c346abda866ba84	63466	2235	1	1	0	0	0	0	0	0
Assets/Collections/Zaza Lone Cln Data/Zaza Lone Cln.prefab	803c7353e176d2a4395425bcba1ea5a2	226e6883d9fd305befb5ff53a5a49a2f5ab356708e6be9732eb8449ecab2f5b3	64161	2282	1	1	0	0	0	0	0	0
Assets/GameObject/Abyss Ball Attack.prefab	19201be3033158b45b2369d0e2f39972	ac80bec45491d6123d16966cd66d063173e7b760119f66c13736ba511f9c4c5a	209141	8710	16	11	1	4	1	5	2	0
Assets/GameObject/Abyss Grand Vomit Attack.prefab	43669745dd7d1e940ab3f80ac32a6e90	f4d086d1dc14d407d53ffd68a6342ef4ab6d68485911723589f5f3da05c2a732	116026	4561	7	8	1	1	1	2	0	0
Assets/GameObject/Abyss Heavy Vomit Attack.prefab	683ff28d2d2fdcb41b488e71727c71cf	3f23dab2cc3141f89b811b79740c69fe2234973c2058f994492d3011330a7792	111571	4409	7	8	1	1	1	2	0	0
Assets/GameObject/Abyss MachineGun Shot Attack.prefab	7934e0bb59d4bd240bf3d67ecc5d16b1	c466c631b21f70c508a7d98493c258a07ba2e8480a9264d7a96ff9beb2a0b762	119618	4722	7	8	1	1	1	2	0	0
Assets/GameObject/Abyss Shot Attack.prefab	45db5e45a5055f54b8e5207789fe3966	c9ca8690ae27bd17a8f0eda0e774881619baf5ab84fcebd75419da5a41f95e42	116007	4578	7	8	1	1	1	2	0	0
Assets/GameObject/Abyss Vine.prefab	d179e993235571545a1daefcf9c70f7a	97c048d27f089af2d7dd02a2726ff8de5fbcba39597fb32ed1cdcbeb0c04e320	164581	6997	4	1	0	0	0	0	0	0
Assets/GameObject/Abyss Vomit Attack.prefab	4e671d3018cdcb74f994aafbcbec2e6e	df390b29802f0a6b4d19d0317d270335f60071694309e2b7574ee643da75b02a	111563	4409	7	8	1	1	1	2	0	0
Assets/GameObject/Abyss Whip Attack.prefab	c95b9d60d5510754ba0eb6932c1b84bc	0a0fcd814eab8d53a4c1eab2ca2f962420b908095db8205e22cdb144d1107402	205211	8552	14	10	1	2	2	5	2	0
Assets/GameObject/Ant Thorns.prefab	0b2e809b3e465f647a46579129ebc7e6	fe103124eac4b42fea0404f5e031aea69a78c5731b28ef9b90c03ccfff01f49b	223722	9501	6	3	0	0	0	1	0	0
Assets/GameObject/Automaton Corpse_land.prefab	9f67ec1672c069346b560f4a130989cc	18413e79fca1126306c56d8ac7aeac29c6d6a33e005a03bae14bc75fbb4033ba	119676	5038	4	2	0	1	1	0	0	0
Assets/GameObject/Automaton Death Pt.prefab	093f47e79d7f73242b516a17687a2391	92ca16d98355c37e540791efb55695c4e70c93e4103c65c2d3575fc113f724fe	178174	7508	5	2	0	1	1	0	0	0
Assets/GameObject/Automaton Hit Pt.prefab	ad9b30e1c8ef9c94798dea6bcf790361	da75420e12c2db5146cb4ac9b1b1c5b6c9a10795613718b0817b882529898d85	116481	4927	3	2	0	0	0	0	0	0
Assets/GameObject/Automaton Large Hit Pt.prefab	bd992c38fab46ae49bf69b6db489c7b6	26eaf28a96bc4e3c406f4af1b6e78acb70aac3f3ea6f04aa821f68b626a13b18	116488	4927	3	2	0	0	0	0	0	0
Assets/GameObject/Automaton Tiny Hit Pt.prefab	f94f056d08b89b44c8efaf7c148813e4	a9fce19c6df01387b24a24cc6ec188af3d5a0f9c040c0c403c0dd6c9051f3dc8	116486	4927	3	2	0	0	0	0	0	0
Assets/GameObject/Big Enemy Pop Effect Unthreaded.prefab	13ad77172cd97374c9e6e61c3d3a49e0	4f5b41834330d30eb474305c05eb5acf1ecd52b3b734261ee6c6f2c9623db2fa	170753	7239	6	3	0	1	0	1	0	0
Assets/GameObject/Big Enemy Pop Effect.prefab	d145c80c1d4065e4ea001f60239e25ad	5af1e2d48482de5da30688568ce701e00bf68ef20533ce224c73f6ab26003ee9	229297	9697	8	6	0	2	0	1	0	0
Assets/GameObject/BigBone Hit Particles.prefab	61fded52aa01af64c9950ac6738ccc06	b55b6c1e110e00bdd5693e5112ac7f06c68e25ac6d0950af2bce1ea0fb60ef5f	120554	5087	3	4	0	0	0	1	0	0
Assets/GameObject/BigEnemy Death FinalHit.prefab	97269f6e54376d94985027860cebf0ad	56552b303adf901d7d02507aae9c4f6c1382e126d878e7d0e46e1c0199af1d50	250072	10403	18	3	0	11	1	0	0	0
Assets/GameObject/Black Thread Enemy Effect.prefab	b827faf31620a444d8925aa90cf6faef	7bb0647469c539e50265153bb57372fbf08ed2b5ca7f5012115b78c33f014934	171581	7262	5	7	0	1	0	0	0	0
Assets/GameObject/Black Thread Projectile Effect.prefab	eee55bc5c34fc8b499ca9198d70310aa	def5c7df5f51737733da6b1f072accae0dc431204d27c5037f99309de605f35b	111065	4725	3	2	0	0	0	0	0	0
Assets/GameObject/Black Water Cln.prefab	0e4ac2608daa0114fbfa7ec75043785b	9972c6a1b22481d358fe147e14a7be0067aec7c9c7b2f4ea8e4f33bdf8d61a84	20954	718	1	1	0	0	0	0	0	0
Assets/GameObject/BlackThreaded Corpse Steam.prefab	939021f041fb41d45ae69c5c9c4d4435	b5072a48b6efe795f82a32be09af014942d57a50a1dda52992af60275ae0d46f	113476	4814	3	2	0	0	0	0	0	0
Assets/GameObject/Bone Hit Particles.prefab	c26aca48cab8dc641a93b0e90ec09d29	34bf6ca1640f2c2bde55a17e245535186520de317d824a3b781928dbd8bd7004	120110	5078	3	3	0	0	0	1	0	0
Assets/GameObject/Clockwork Hatchling ClearEffectsDummy.prefab	677f6d428cfea594fa4984079200a5b1	087822193f8485f249c0728673e3d58b16d5563e2cf70a09e69d45f095eb8223	62139	2582	2	7	0	0	0	0	0	0
Assets/GameObject/Clover Spikes.prefab	aa31d559dfbe2014fb298ed2724b27d7	a94c85dad97a24ea9faff8831ebd8641766e438d34e4c4dcd1fca0e048396d77	114979	4867	4	3	0	0	0	1	0	0
Assets/GameObject/Collectable Item Pickup.prefab	53fc40fdcea004c47b01c5285e7b0962	79874b58c297616ec329044a570f2dff2af549780261b63b2247722735f7561c	190669	7988	8	20	0	2	1	1	2	0
Assets/GameObject/Coral Enemy Death Pt Grey.prefab	fe7243e2be4b5cc4faadd9ae3f8f81d4	1e35c45722acd72bd385d6768e53be33baa3e7f911c443b2873e912f8859e266	58178	2459	2	1	0	0	0	0	0	0
Assets/GameObject/Coral Enemy Death Pt Orange.prefab	c3b433801a7fbd44d931d10437be96a2	ebd2662b068eb9443a2893a254f3796bb1ae0c0cff3f1712cc150ac78c1cddf9	58170	2459	2	1	0	0	0	0	0	0
Assets/GameObject/Coral Enemy Death Pt.prefab	10656e070e7704045bbc43cef49ffcde	7afeed4e95fac871ca02b912ea37e64670cbe9362f3435f3364a079dd24ac217	58146	2459	2	1	0	0	0	0	0	0
Assets/GameObject/Coral Enemy Hit Pt Grey.prefab	251b6331c7f1362459137d3a45b1581a	a8d282f558d9ef5cfb8ba5abbec6e85890c1882b0f8fa05240cc56c5396b76bc	167140	7100	4	2	0	0	0	0	0	0
Assets/GameObject/Coral Enemy Hit Pt Orange.prefab	9b9749112439bc6449f8c8cd2e916af8	c9358beaf56d17897cbadc17a451077cf1e23f4e00c6906a797e34d5ed56e5c5	166647	7084	4	1	0	0	0	0	0	0
Assets/GameObject/Coral Enemy Hit Pt.prefab	9ce3159c090960948ab187ebe4d00597	51fea0797a9a69303da920391b0914c1e3a16c6181db5965877bdb3c03a7380a	167108	7100	4	2	0	0	0	0	0	0
Assets/GameObject/Coral Hit Particles.prefab	b3b2b4e663c8f4a4fb016f378ffec91d	b0629700b1ca3258ddcc9e88c5c8e153ce968cbd6d89fe37276df94ef31fc312	120138	5078	3	3	0	0	0	1	0	0
Assets/GameObject/Corpse Pilgrim 02 Female.prefab	00ee9fdf9371461469d425a3003366a1	897b2c473bc0327579c00d1c63fbc7318d56d9c5a629821c1a0cd2c4e26af9df	296547	12512	8	8	1	0	0	1	1	0
Assets/GameObject/Corpse Splat Effect.prefab	5524c1cd5fbc6994ab7bfbaa27324a0b	67c8f1891fa2c1f10c308b2a5698141bf42448eb941b6fe056ff7a0af0d30cba	9891	332	3	6	0	0	0	0	0	0
Assets/GameObject/Corpse Swamp Mosquito Skinny BT.prefab	536610ec26a6ac4419c08778e3b8ac3c	3114e07a355f85f164718400a789d9a9fa8103d605200fb89b1945b76a96a269	349407	14756	10	9	0	0	0	0	1	0
Assets/GameObject/Corpse Swamp Mosquito Skinny BT_0.prefab	1b4b3c0b30308dc449e366f8971adc61	3114e07a355f85f164718400a789d9a9fa8103d605200fb89b1945b76a96a269	349407	14756	10	9	0	0	0	0	1	0
Assets/GameObject/Corpse Swamp Mosquito Skinny BT_1.prefab	2a63e8f98f50ea449b49e049a4ea7795	3114e07a355f85f164718400a789d9a9fa8103d605200fb89b1945b76a96a269	349407	14756	10	9	0	0	0	0	1	0
Assets/GameObject/Corpse Swamp Mosquito Skinny BT_2.prefab	5be4aad6fc627fa4b88f2e657900d75f	3114e07a355f85f164718400a789d9a9fa8103d605200fb89b1945b76a96a269	349407	14756	10	9	0	0	0	0	1	0
Assets/GameObject/Corpse Swamp Mosquito Skinny BT_3.prefab	7324cd89f615aa44d9eb0cd025edc3b9	3114e07a355f85f164718400a789d9a9fa8103d605200fb89b1945b76a96a269	349407	14756	10	9	0	0	0	0	1	0
Assets/GameObject/Corpse Swamp Mosquito Skinny BT_4.prefab	e3cd26cb7c302c84fac14752e19638bd	3114e07a355f85f164718400a789d9a9fa8103d605200fb89b1945b76a96a269	349407	14756	10	9	0	0	0	0	1	0
Assets/GameObject/Corpse Swamp Mosquito Skinny BT_5.prefab	2986875e3d2eb634bb828be58af5fc6e	3114e07a355f85f164718400a789d9a9fa8103d605200fb89b1945b76a96a269	349407	14756	10	9	0	0	0	0	1	0
Assets/GameObject/Crest Slot Unlock Msg.prefab	c1c7db3f2700f944db3fb444bb5e24dd	b17c37e0101269375a1ccd5c277a7996b8f53967da2b5d598229b7563b0e6970	20323	718	4	12	0	2	1	0	0	0
Assets/GameObject/Debris.prefab	d8f48c9d2035a46429928bb03d126754	bd0c87ab022acc64b97b39ed14a3e2dab93efaec2da990ecb00dfcd96518bbe8	19059	684	1	1	0	0	0	0	0	0
Assets/GameObject/Delivery Mask Break Effect UI.prefab	ceb04af2b00eb824f9c202f0dbdc26f6	61b7330e655b9a0455fa7669164f4a585ed80844140c7164c60c17c6758711cd	55754	2365	2	1	0	0	0	0	0	0
Assets/GameObject/Delivery Mask Break Effect.prefab	7f2f2bfcd3a33844a8857ec7b293f493	018f0126295b0fa41edcee29f5451f11f7d3e31644bcc44b87c48f849875be23	281277	11936	9	5	0	1	0	1	0	0
Assets/GameObject/Delivery Mask Hit Effect.prefab	49fec38aed430054fa83fdbc01304696	92a686e565381f48aa521fb858f90e25821a0a44ed60df82b3b87e3546573b11	277903	11817	8	3	0	0	0	1	0	0
Assets/GameObject/Delivery Meat Break Effect UI.prefab	7a9a917a1c45801489884fc5535f0763	786213ed3b62c9db05976361a13983f698525d2095324a4c069228671be626cb	55775	2365	2	1	0	0	0	0	0	0
Assets/GameObject/Delivery Meat Break Effect.prefab	e493b6060775da6419ea38733163afd4	a2eaa588b6b2319587298146b4d37e1df4e61299b5f1d0a29d5b047f3ee526c6	285104	12083	10	6	0	1	0	2	0	0
Assets/GameObject/Delivery Meat Hit Effect UI.prefab	3c7c1b792add76d4bb0fa67835c5a8d1	e03c7d15bba6115bf208ac7eb7bf5b0aaed6d674f72dbb899c52285d93ab7a8b	56046	2374	2	1	0	0	0	0	0	0
Assets/GameObject/Delivery Meat Hit Effect.prefab	f17581fe472568b4b9978d408d0fcaa6	6fb071aaaa357b7d0d48d4819b5989b86994f4cbf36c2131d3916d1787193a01	278005	11817	8	3	0	0	0	1	0	0
Assets/GameObject/Delivery Meat Loop Effect UI.prefab	870a08d665bcaff4487fdfb62a72f89f	7e484d3d3487eb457a0a8b94b9dcd9c77f948b44a05c7ef6d6028999312c4864	110228	4685	3	0	0	0	0	0	0	0
Assets/GameObject/Delivery Meat Loop Effect.prefab	ae0c04e7d8e7eba4881146dad12c2aa0	c85d21eea70df8e273cc98076e0d12dd6f3209ed025118b35b368b71cbe953bb	110626	4704	3	1	0	0	0	0	0	0
Assets/GameObject/Delivery Sack Break Effect UI.prefab	e7a6f740c45854d4c9a3f4bde02c8ebc	e01597d105db0b977f022b79efa1fba7760ddbf38681f5b2959957d47b7cb0bc	228989	9694	5	1	0	0	0	0	0	0
Assets/GameObject/Delivery Sack Break Effect.prefab	eff484f1e2ebb3240b55fffba0eee856	b37bc1067623497d4b8117b9d768afde41f532fc6a898066bb0796f148b5e9d1	399901	16935	11	5	0	1	0	1	0	0
Assets/GameObject/Delivery Sack Hit Effect.prefab	07ef66b652586c744a190bded21b1da9	80b34aaa121f28c2dbae23f1316900f6917c021737088a475ac4b14b4de92ca4	396516	16816	10	3	0	0	0	1	0	0
Assets/GameObject/Dust Effects.prefab	1116bff62d96be2479e97569f9f33e47	807286036bf296a24668ec049c87ab836adefc7aa18bfbcdad2867aa45526d78	48673	1765	1	1	0	0	0	0	0	0
Assets/GameObject/Dust Tick Hit Pt.prefab	c4365fe7906907644aba6535c44921b4	3f72ef2a7803f1e1bb7b2fa2943d8ff603ceb5601eccc6e33562eb5483ad273f	110180	4684	3	2	0	0	0	0	0	0
