source	component_id	owner_id	owner_name	owner_hierarchy	line	target_scene	entry_point	is_door	entry_delay	always_enter_left	always_enter_right
Assets/Scenes/Hornet/Slab_03.unity	14176	1040	right1	right1	971245	Slab_17	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14177	1069	right5	right5	971293	Slab_02	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14178	1099	left2	left2	971341	Slab_15	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14179	1242	right7	right7	971389	Slab_19b	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14180	1398	left6	left6	971437	Slab_05	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14181	1513	left8	left8	971485	Slab_07	right2	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14182	1700	left7	left7	971533	Slab_07	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14183	1714	left3	left3	971581	Slab_14	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14184	1797	right9	right9	971629	Slab_12	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14185	1781	right4	right4	971677	Slab_23	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14186	2372	right8	right8	971725	Slab_08	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14187	2484	right2	right2	971773	Slab_18	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14188	3950	door_slabCaged	door_slabCaged	971821			1	0	1	0
Assets/Scenes/Hornet/Slab_04.unity	5908	223	door1	Cell_Door_States/Open/door1	450815	Slab_Cell_Quiet	left1	1	0	0	1
Assets/Scenes/Hornet/Slab_04.unity	5909	316	right1	right1	450863	Slab_03	left5	0	0	0	0
Assets/Scenes/Hornet/Slab_04.unity	5910	324	top1	top1	450911	Slab_13	bot1	0	0	0	0
Assets/Scenes/Hornet/Slab_04.unity	5911	687	bot1	bot1	450959	Slab_05	top1	0	0	0	0
Assets/Scenes/Hornet/Slab_05.unity	6065	343	bot1	bot1	419315	Slab_06	top1	0	0	0	0
Assets/Scenes/Hornet/Slab_05.unity	6066	422	top1	top1	419363	Slab_04	bot1	0	0	0	0
Assets/Scenes/Hornet/Slab_05.unity	6067	600	right1	right1	419411	Slab_03	left6	0	0	0	0
Assets/Scenes/Hornet/Slab_06.unity	5518	398	top1	top1	361121	Slab_05	bot1	0	0	0	0
Assets/Scenes/Hornet/Slab_06.unity	5519	545	door1	door1	361169	Slab_Cell_Quiet	left1	1	0	0	0
Assets/Scenes/Hornet/Slab_06.unity	5520	732	left1	left1	361217	Peak_01	right4	0	0	0	0
Assets/Scenes/Hornet/Slab_06.unity	5521	1231	door_fastTravelExit	Bellway_pieces/door_fastTravelExit	361265			1	0	0	1
Assets/Scenes/Hornet/Slab_07.unity	8452	354	right2	right2	1108721	Slab_03	left8	0	0	0	0
Assets/Scenes/Hornet/Slab_07.unity	8453	573	right1	right1	1108769	Slab_03	left7	0	0	0	0
Assets/Scenes/Hornet/Slab_08.unity	1969	27	door1	door1	139087	Slab_Cell_Quiet	left2	1	0	0	0
Assets/Scenes/Hornet/Slab_08.unity	1970	237	left1	left1	139135	Slab_03	right8	0	0	0	0
Assets/Scenes/Hornet/Slab_10b.unity	4225	270	left1	Cage_Scene/left1	512449	Slab_10c	door1	0	0	0	0
Assets/Scenes/Hornet/Slab_10b.unity	4226	664	door_wakeOnGround	door_wakeOnGround	512497			0	0	0	0
Assets/Scenes/Hornet/Slab_10c.unity	5017	584	door1	Break Gate Group/door1	389692	Slab_10b	left1	1	0	0	0
Assets/Scenes/Hornet/Slab_10c.unity	5018	791	left1	left1	389740	Slab_19b	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_12.unity	5174	201	left1	left1	651583	Slab_03	right9	0	0	0	0
Assets/Scenes/Hornet/Slab_13.unity	4425	39	left1	left1	276949	Peak_01	right3	0	0	0	0
Assets/Scenes/Hornet/Slab_13.unity	4426	254	bot1	bot1	276997	Slab_04	top1	0	0	1	0
Assets/Scenes/Hornet/Slab_13.unity	4427	407	right1	right1	277045	Slab_03	left4	0	0	0	0
Assets/Scenes/Hornet/Slab_13.unity	4428	442	door1	door1	277093	Slab_Cell	left1	1	0	0	1
Assets/Scenes/Hornet/Slab_14.unity	4271	260	top1	top1	304570	Slab_15	bot1	0	0	0	0
Assets/Scenes/Hornet/Slab_14.unity	4272	370	right1	right1	304618	Slab_03	left3	0	0	0	0
Assets/Scenes/Hornet/Slab_15.unity	4664	143	left1	left1	369967	Peak_01	right2	0	0	0	0
Assets/Scenes/Hornet/Slab_15.unity	4665	280	bot1	bot1	370015	Slab_14	top1	0	0	0	0
Assets/Scenes/Hornet/Slab_15.unity	4666	345	top1	top1	370063	Slab_16	bot1	0	0	0	0
Assets/Scenes/Hornet/Slab_15.unity	4667	476	right1	right1	370111	Slab_03	left2	0	0	0	0
Assets/Scenes/Hornet/Slab_16.unity	15046	595	bot1	bot1	1552170	Slab_15	top1	0	0	0	0
Assets/Scenes/Hornet/Slab_16.unity	15047	635	door1	Broodmother_Gate/door1	1552218	Slab_16b	left1	1	0	0	0
Assets/Scenes/Hornet/Slab_16.unity	15048	781	left1	left1	1552266	Peak_01	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_16.unity	15049	846	top1	top1	1552314	Slab_22	bot1	0	0	0	0
Assets/Scenes/Hornet/Slab_16.unity	15050	1134	right1	right1	1552362	Slab_03	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_16.unity	15051	1678	door1	Event Control/Broodmother Scene/Broodmother_Gate/door1	1552410	Slab_16b	left1	1	0	0	0
Assets/Scenes/Hornet/Slab_16b.unity	3865	470	left1	left1	476151	Slab_16	door1	0	0	0	0
Assets/Scenes/Hornet/Slab_17.unity	5732	353	left1	left1	369430	Slab_03	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_18.unity	5211	257	right1	right1	316265	Slab_21	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_18.unity	5212	859	left1	left1	316313	Slab_03	right2	0	0	0	0
Assets/Scenes/Hornet/Slab_19b.unity	2942	113	left1	left1	185545	Slab_03	right7	0	0	0	0
Assets/Scenes/Hornet/Slab_19b.unity	2943	267	right1	right1	185593	Slab_10c	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_20.unity	3238	54	left1	left1	214278	Slab_03	right3	0	0	0	0
Assets/Scenes/Hornet/Slab_21.unity	5690	170	left3	left3	307387	Slab_23	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_21.unity	5691	649	top1	top1	307435	Slab_22	bot2	0	0	0	0
Assets/Scenes/Hornet/Slab_21.unity	5692	824	left1	left1	307483	Slab_18	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_22.unity	10096	630	bot1	bot1	604874	Slab_16	top1	0	0	0	0
Assets/Scenes/Hornet/Slab_22.unity	10097	947	bot2	bot2	604922	Slab_21	top1	0	0	0	0
Assets/Scenes/Hornet/Slab_23.unity	6823	63	left1	left1	573143	Slab_03	right4	0	0	0	0
Assets/Scenes/Hornet/Slab_23.unity	6824	480	right1	right1	573191	Slab_21	left3	0	0	0	0
Assets/Scenes/Hornet/Slab_23.unity	6825	616	door1	door1	573239	Slab_Cell_Creature	left1	1	0	0	0
Assets/Scenes/Hornet/Slab_23.unity	6826	720	door2	door2	573287	Slab_Cell_Quiet	left1	1	0	0	0
Assets/Scenes/Hornet/Slab_Cell.unity	1239	68	left1	left1	91965	Slab_13	door1	0	0	0	0
Assets/Scenes/Hornet/Slab_Cell_Creature.unity	1580	78	left1	left1	110344	Slab_23	door1	0	0	0	0
Assets/Scenes/Hornet/Slab_Cell_Quiet.unity	3149	77	left1	left1	272299	Slab_23	door2	0	0	0	0
Assets/Scenes/Hornet/Slab_Cell_Quiet.unity	3150	404	left2	left2	272347	Slab_08	door1	0	0	0	0
Assets/Scenes/Hornet/Song_01.unity	16900	470	bot1	bot1	1254689	Song_01c	top1	0	0	0	0
Assets/Scenes/Hornet/Song_01.unity	16901	888	top1	top1	1254737	Song_01b	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_01.unity	16902	2016	right2	GameObject (3)/right2	1254785	Under_07b	left1	0	0	0	0
Assets/Scenes/Hornet/Song_01b.unity	5572	428	top1	GameObject (3)/top1	447666	Song_03	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_01b.unity	5573	504	right1	GameObject (3)/right1	447714	Song_02	left2	0	0	0	0
Assets/Scenes/Hornet/Song_01b.unity	5574	673	bot1	bot1	447762	Song_01	top1	0	0	0	0
Assets/Scenes/Hornet/Song_01b.unity	5575	1159	door_tubeEnter	City Travel Tube/door_tubeEnter	447810			1	0	0	0
Assets/Scenes/Hornet/Song_01c.unity	2940	37	left1	left1	184756	Song_19_entrance	right1	0	0	0	0
Assets/Scenes/Hornet/Song_01c.unity	2941	468	top1	top1	184804	Song_01	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_02.unity	10300	139	right1	right1	857131	Song_05	left5	0	0	0	0
Assets/Scenes/Hornet/Song_02.unity	10301	1120	left2	left2	857179	Song_01b	right1	0	0	0	0
Assets/Scenes/Hornet/Song_03.unity	8051	670	bot1	bot1	636293	Song_01b	top1	0	0	0	0
Assets/Scenes/Hornet/Song_03.unity	8052	1150	top1	top1	636341	Song_04	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_04.unity	11955	999	bot1	bot1	1328610	Song_03	top1	0	0	0	0
Assets/Scenes/Hornet/Song_04.unity	11956	1267	left1	left1	1328658	Slab_01	right1	0	0	0	0
Assets/Scenes/Hornet/Song_04.unity	11957	1319	right1	right1	1328706	Song_12	left1	0	0	0	0
Assets/Scenes/Hornet/Song_04.unity	11958	1605	right2	right2	1328754	Song_10	left1	0	0	0	0
Assets/Scenes/Hornet/Song_05.unity	11969	116	right4	right4	1035237	Song_27	left1	0	0	0	0
Assets/Scenes/Hornet/Song_05.unity	11970	544	right3	right3	1035285	Ward_01	left1	0	0	0	0
Assets/Scenes/Hornet/Song_05.unity	11971	953	left5	left5	1035333	Song_02	right1	0	0	0	0
Assets/Scenes/Hornet/Song_05.unity	11972	1062	left4	left4	1035381	Song_07	right1	0	0	0	0
Assets/Scenes/Hornet/Song_05.unity	11973	1153	left3	left3	1035429	Song_11	right3	0	0	0	0
Assets/Scenes/Hornet/Song_05.unity	11974	1441	right2	right2	1035477	Song_18	left1	0	0	0	0
Assets/Scenes/Hornet/Song_07.unity	4056	400	right1	right1	368911	Song_05	left4	0	0	0	0
Assets/Scenes/Hornet/Song_08.unity	2404	201	right1	right1	187489	Song_12	left3	0	0	0	0
Assets/Scenes/Hornet/Song_09.unity	8566	480	right1	right1	672907	Cog_05	left1	0	0	0	0
Assets/Scenes/Hornet/Song_09.unity	8567	493	top1	top1	672955	Hang_07	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_09.unity	8568	763	bot1	bot1	673003	Song_09b	top1	0	0	0	0
Assets/Scenes/Hornet/Song_09b.unity	11233	1518	top1	top1	886867	Song_09	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_09b.unity	11234	1745	left1	left1	886915	Song_11	right1	0	0	0	0
Assets/Scenes/Hornet/Song_10.unity	8145	117	left1	left1	732491	Song_04	right2	0	0	0	0
Assets/Scenes/Hornet/Song_10.unity	8146	1139	right1	right1	732539	Song_11	left4	0	0	0	0
Assets/Scenes/Hornet/Song_11.unity	13275	164	left1	left1	856828	Song_17	right1	0	0	0	0
Assets/Scenes/Hornet/Song_11.unity	13276	260	left2	left2	856876	Song_15	right1	0	0	0	0
Assets/Scenes/Hornet/Song_11.unity	13277	977	right2	right2	856924	Hang_07	left1	0	0	0	0
Assets/Scenes/Hornet/Song_11.unity	13278	1209	left4	left4	856972	Song_10	right1	0	0	0	0
Assets/Scenes/Hornet/Song_11.unity	13279	1363	right3	right3	857020	Song_05	left3	0	0	0	0
Assets/Scenes/Hornet/Song_11.unity	13280	1527	left3	left3	857068	Song_13	right1	0	0	0	0
Assets/Scenes/Hornet/Song_11.unity	13281	1642	right1	right1	857116	Song_09b	left1	0	0	0	0
Assets/Scenes/Hornet/Song_12.unity	6065	80	left2	left2	390190	Song_26	right1	0	0	0	0
Assets/Scenes/Hornet/Song_12.unity	6066	180	left1	left1	390238	Song_04	right1	0	0	0	0
Assets/Scenes/Hornet/Song_12.unity	6067	237	right1	right1	390286	Song_15	left1	0	0	0	0
Assets/Scenes/Hornet/Song_12.unity	6068	291	left3	left3	390334	Song_08	right1	0	0	0	0
Assets/Scenes/Hornet/Song_12.unity	6069	349	left4	left4	390382	Song_28	right1	0	0	0	0
Assets/Scenes/Hornet/Song_12.unity	6070	380	right2	right2	390430	Song_14	left1	0	0	0	0
Assets/Scenes/Hornet/Song_12.unity	6071	726	right3	right3	390478	Song_13	left1	0	0	0	0
Assets/Scenes/Hornet/Song_13.unity	4225	337	right1	right1	404103	Song_11	left3	0	0	0	0
Assets/Scenes/Hornet/Song_13.unity	4226	357	left1	left1	404151	Song_12	right3	0	0	0	0
Assets/Scenes/Hornet/Song_14.unity	3309	339	left1	left1	272701	Song_12	right2	0	0	0	0
Assets/Scenes/Hornet/Song_15.unity	6056	407	right1	right1	528207	Song_11	left2	0	0	0	0
Assets/Scenes/Hornet/Song_15.unity	6057	471	left1	left1	528255	Song_12	right1	0	0	0	0
Assets/Scenes/Hornet/Song_17.unity	8499	97	right1	right1	1021364	Song_11	left1	0	0	0	0
Assets/Scenes/Hornet/Song_17.unity	8500	291	left1	left1	1021412	Hang_01	right2	0	0	0	0
Assets/Scenes/Hornet/Song_18.unity	6167	170	left1	left1	434167	Song_05	right2	0	0	0	0
Assets/Scenes/Hornet/Song_18.unity	6168	476	bot1	bot1	434215	Song_27	top1	0	0	0	1
Assets/Scenes/Hornet/Song_19_entrance.unity	8548	83	left1	left1	605828	Coral_10	right1	0	0	0	0
Assets/Scenes/Hornet/Song_19_entrance.unity	8549	833	right1	right1	605876	Song_01c	left1	0	0	0	0
Assets/Scenes/Hornet/Song_19_entrance.unity	8550	977	right2	right2	605924	Under_01	left1	0	0	0	0
Assets/Scenes/Hornet/Song_20.unity	12064	48	left1	left1	880290	Song_27	right1	0	0	0	0
Assets/Scenes/Hornet/Song_20.unity	12065	235	top1	top1	880338	Song_20b	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_20.unity	12066	550	right_cutsceneEntry	right_cutsceneEntry	880386	Bellway_City	left1	0	0	0	0
Assets/Scenes/Hornet/Song_20.unity	12067	624	right4	right4	880434	Library_03	left1	0	0	0	0
Assets/Scenes/Hornet/Song_20.unity	12068	1165	right5	right5	880482	Library_13	left1	0	0	0	0
Assets/Scenes/Hornet/Song_20.unity	12069	1401	right6	right6	880530	Bellway_City	left1	0	0	0	0
Assets/Scenes/Hornet/Song_20.unity	12070	1445	left2	left2	880578	Song_24	right1	0	0	0	0
Assets/Scenes/Hornet/Song_20b.unity	6247	346	top1	top1	361154	Song_25	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_20b.unity	6248	438	left2	left2	361202	Song_29	right1	0	0	0	0
Assets/Scenes/Hornet/Song_20b.unity	6249	490	bot1	bot1	361250	Song_20	top1	0	0	0	0
Assets/Scenes/Hornet/Song_20b.unity	6250	531	right3	right3	361298	Library_02	left1	0	0	0	0
Assets/Scenes/Hornet/Song_20b.unity	6251	835	right2	right2	361346	Library_02	left2	0	0	0	0
Assets/Scenes/Hornet/Song_20b.unity	6252	955	left4	left4	361394	Cog_06	right1	0	0	0	0
Assets/Scenes/Hornet/Song_24.unity	4472	430	right1	right1	514629	Song_20	left2	0	0	0	0
Assets/Scenes/Hornet/Song_25.unity	11153	17	top1	GameObject (6)/top1	962925	Arborium_01	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_25.unity	11154	413	bot1	GameObject (6)/bot1	962973	Song_20b	top1	0	0	0	0
Assets/Scenes/Hornet/Song_25.unity	11155	601	top2	top2	963021	Cog_10_Destroyed	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_25.unity	11156	701	right1	GameObject (6)/right1	963069	Song_Enclave	left1	0	0	0	0
Assets/Scenes/Hornet/Song_25.unity	11157	985	left1	GameObject (6)/left1	963117	Cog_Dancers	right1	0	0	0	0
Assets/Scenes/Hornet/Song_26.unity	1625	65	right1	_Transition Gates/right1	94343	Song_12	left2	0	0	0	0
Assets/Scenes/Hornet/Song_27.unity	10202	457	top1	top1	1027973	Song_18	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_27.unity	10203	975	right1	right1	1028021	Song_20	left1	0	0	0	0
Assets/Scenes/Hornet/Song_27.unity	10204	1376	left1	left1	1028069	Song_05	right4	0	0	0	0
Assets/Scenes/Hornet/Song_28.unity	1835	57	right1	right1	146427	Song_12	left4	0	0	0	0
Assets/Scenes/Hornet/Song_29.unity	1935	73	right1	right1	144865	Song_20b	left2	0	0	0	0
Assets/Scenes/Hornet/Song_Enclave.unity	8710	240	left2	left2	642800	Library_02	right2	0	0	0	0
Assets/Scenes/Hornet/Song_Enclave.unity	8711	461	left1	left1	642848	Song_25	right1	0	0	0	0
Assets/Scenes/Hornet/Song_Enclave.unity	8712	1051	door_act3_wakeUp	door_act3_wakeUp	642896			1	0	0	0
Assets/Scenes/Hornet/Song_Enclave.unity	8713	1113	bot1	bot1	642944	Library_04	top1	0	0	0	0
Assets/Scenes/Hornet/Song_Enclave.unity	8714	1569	top1	top1	642992	Song_Enclave_Tube	bot1	0	0	0	0
Assets/Scenes/Hornet/Song_Enclave.unity	8715	1683	door1	Black Thread States/Normal World/door1	643040	Bellshrine_Enclave	left1	1	0	0	0
Assets/Scenes/Hornet/Song_Enclave_Tube.unity	2400	386	bot1	bot1	225304	Song_Enclave	top1	0	0	0	0
Assets/Scenes/Hornet/Song_Enclave_Tube.unity	2401	515	door_tubeEnter	City Travel Tube/door_tubeEnter	225352			1	0	0	0
Assets/Scenes/Hornet/Song_Tower_01.unity	2938	467	right1	right1	309874	Tube_Hub	left1	0	0	0	0
Assets/Scenes/Hornet/Song_Tower_01.unity	2939	679	door_cutsceneEndLaceTower	door_cutsceneEndLaceTower	309922			0	0	0	1
Assets/Scenes/Hornet/Song_Tower_01.unity	2940	656	door_cinematicEnd	Boss Scene/Silk Heart Memory Return/door_cinematicEnd	309970			0	0	0	1
Assets/Scenes/Hornet/Song_Tower_Destroyed.unity	4034	475	bot1	bot1	211522	Cog_09_Destroyed	top1	0	0	0	0
Assets/Scenes/Hornet/Song_Tower_Destroyed.unity	4035	724	top1	top1	211570	Cradle_01_Destroyed	bot1	0	0	0	0
Assets/Scenes/Hornet/Sprintmaster_Cave.unity	10674	771	left1	left1	693552	Bone_East_18b	door1	0	0	0	0
Assets/Scenes/Hornet/Tube_Hub.unity	11490	878	left1	left1	1033087	Song_Tower_01	right1	0	0	0	0
Assets/Scenes/Hornet/Tube_Hub.unity	11491	1206	left4	left4	1033135	Cradle_01	right1	0	0	0	0
Assets/Scenes/Hornet/Tube_Hub.unity	11492	1824	left3	left3	1033183	Cradle_03	right2	0	0	0	0
Assets/Scenes/Hornet/Tube_Hub.unity	11493	2754	door_tubeEnter	City Travel Tube/door_tubeEnter	1033231			1	0	0	0
Assets/Scenes/Hornet/Tut_01.unity	12123	121	top1	top1	854809	Bonetown	bot2	0	0	0	0
Assets/Scenes/Hornet/Tut_01.unity	12124	141	left2	left2	854857	Tut_02	right1	0	0	0	0
Assets/Scenes/Hornet/Tut_01.unity	12125	903	right2	right2	854905	Tut_01b	left2	0	0	1	0
Assets/Scenes/Hornet/Tut_01.unity	12126	1243	left3	left3	854953	Tut_02	right2	0	0	0	0
Assets/Scenes/Hornet/Tut_01.unity	12127	1527	left1	_Transition Gates/left1	855001	Tut_03	right1	0	0	0	0
Assets/Scenes/Hornet/Tut_01.unity	12128	2116	right1	right1	855049	Tut_01b	left1	0	0	0	0
Assets/Scenes/Hornet/Tut_01b.unity	7430	40	right1	right1	557868	Weave_04	left1	0	0	0	0
Assets/Scenes/Hornet/Tut_01b.unity	7431	87	left2	left2	557916	Tut_01	right2	0	0	0	0
Assets/Scenes/Hornet/Tut_01b.unity	7432	873	left1	_Transition Gates/left1	557964	Tut_01	right1	0	0	0	0
Assets/Scenes/Hornet/Tut_02.unity	10704	680	right1	right1	912805	Tut_01	left2	0	0	0	0
Assets/Scenes/Hornet/Tut_02.unity	10705	696	right2	right2	912853	Tut_01	left3	0	0	0	0
Assets/Scenes/Hornet/Tut_03.unity	6540	377	top1	top1	566307	Bonetown	bot1	0	0	0	0
Assets/Scenes/Hornet/Tut_03.unity	6541	818	door1 firstExit	door1 firstExit	566355	Bonetown	bot1 firstEntry	1	0	0	0
Assets/Scenes/Hornet/Tut_03.unity	6542	919	right1	right1	566403	Tut_01	left1	0	0	0	0
Assets/Scenes/Hornet/Tut_03.unity	6543	968	door1	door1	566451	Bonetown	bot1	1	0	0	0
Assets/Scenes/Hornet/Tut_03.unity	6544	1092	door2	Sanctum Door/Opened/door2	566499	Tut_04	left1	1	0	0	0
Assets/Scenes/Hornet/Tut_04.unity	5066	316	right1	right1	506117	Tut_05	left1	0	0	0	0
Assets/Scenes/Hornet/Tut_04.unity	5067	638	left1	left1	506165	Tut_03	door2	0	0	0	0
Assets/Scenes/Hornet/Tut_04.unity	5068	987	door_memoryEnd	door_memoryEnd	506213			0	0	0	1
Assets/Scenes/Hornet/Tut_04.unity	5069	1150	door_ritualEnd	States/Outro Scene/door_ritualEnd	506261			0	0	1	0
Assets/Scenes/Hornet/Tut_05.unity	6420	224	left1	left1	436548	Tut_04	right1	0	0	0	0
Assets/Scenes/Hornet/Tut_05.unity	6421	1610	door_memoryEnd	door_memoryEnd	436596			0	0	0	1
Assets/Scenes/Hornet/Under_01.unity	7878	114	left1	left1	542365	Song_19_entrance	right2	0	0	0	0
Assets/Scenes/Hornet/Under_01.unity	7879	464	left3	left3	542413	Under_27	right2	0	0	0	0
Assets/Scenes/Hornet/Under_01.unity	7880	713	left2	left2	542461	Under_27	right1	0	0	0	0
Assets/Scenes/Hornet/Under_01.unity	7881	1173	right1	right1	542509	Under_01b	left1	0	0	0	0
Assets/Scenes/Hornet/Under_01b.unity	3024	171	left1	left1	262216	Under_01	right1	0	0	0	0
Assets/Scenes/Hornet/Under_01b.unity	3025	357	right1	right1	262264	Under_02	left1	0	0	0	0
Assets/Scenes/Hornet/Under_02.unity	12587	246	right3	right3	972512	Under_03b	left1	0	0	0	0
Assets/Scenes/Hornet/Under_02.unity	12588	399	right2	right2	972560	Under_07	left3	0	0	0	0
Assets/Scenes/Hornet/Under_02.unity	12589	593	left1	door states/left1	972608	Under_01b	right1	0	0	0	0
Assets/Scenes/Hornet/Under_02.unity	12590	1004	right4	right4	972656	Under_14	left1	0	0	0	0
Assets/Scenes/Hornet/Under_02.unity	12591	1062	left3	left3	972704	Under_16	right1	0	0	0	0
Assets/Scenes/Hornet/Under_02.unity	12592	1259	right1	right1	972752	Under_07c	left2	0	0	0	0
Assets/Scenes/Hornet/Under_03.unity	2834	290	right1	right1	193074	Under_03c	left2	0	0	0	0
Assets/Scenes/Hornet/Under_03b.unity	4019	131	left1	left1	358700	Under_02	right3	0	0	0	0
Assets/Scenes/Hornet/Under_03b.unity	4020	408	right1	right1	358748	Under_03c	left1	0	0	0	0
Assets/Scenes/Hornet/Under_03c.unity	3915	101	left1	left1	266704	Under_03b	right1	0	0	0	0
Assets/Scenes/Hornet/Under_03c.unity	3916	151	left2	left2	266752	Under_03	right1	0	0	0	0
Assets/Scenes/Hornet/Under_03c.unity	3917	406	right1	right1	266800	Under_04	left1	0	0	0	0
Assets/Scenes/Hornet/Under_03d.unity	4196	218	bot1	bot1	265782	Under_04	top1	0	0	0	0
Assets/Scenes/Hornet/Under_04.unity	7187	502	left1	left1	597118	Under_03c	right1	0	0	0	0
Assets/Scenes/Hornet/Under_04.unity	7188	1097	top1	top1	597166	Under_03d	bot1	0	0	0	0
Assets/Scenes/Hornet/Under_04.unity	7189	1102	right1	right1	597214	Under_05	left2	0	0	0	0
Assets/Scenes/Hornet/Under_05.unity	8172	350	left1	left1	664004	Under_06	right1	0	0	0	0
Assets/Scenes/Hornet/Under_05.unity	8173	423	right2	right2	664052	Under_12	left1	0	0	0	0
Assets/Scenes/Hornet/Under_05.unity	8174	431	left2	left2	664100	Under_04	right1	0	0	0	0
Assets/Scenes/Hornet/Under_05.unity	8175	466	right3	right3	664148	Under_10	left1	0	0	0	0
Assets/Scenes/Hornet/Under_05.unity	8176	746	left3	left3	664196	Under_23	right1	0	0	0	0
Assets/Scenes/Hornet/Under_05.unity	8177	822	right1	right1	664244	Under_11	left1	0	0	0	0
Assets/Scenes/Hornet/Under_06.unity	6156	351	left1	left1	561894	Under_07	right2	0	0	0	0
Assets/Scenes/Hornet/Under_06.unity	6157	683	top1	top1	561942	Under_08	bot1	0	0	0	0
Assets/Scenes/Hornet/Under_06.unity	6158	720	right1	right1	561990	Under_05	left1	0	0	0	0
Assets/Scenes/Hornet/Under_07.unity	5198	201	right2	right2	511729	Under_06	left1	0	0	0	0
Assets/Scenes/Hornet/Under_07.unity	5199	267	top1	top1	511777	Under_07c	bot1	0	0	0	0
Assets/Scenes/Hornet/Under_07.unity	5200	517	left3	left3	511825	Under_02	right2	0	0	0	0
Assets/Scenes/Hornet/Under_07b.unity	4242	302	bot1	bot1	360384	Under_07c	top1	0	0	1	0
Assets/Scenes/Hornet/Under_07b.unity	4243	311	left1	left1	360432	Song_01	right2	0	0	0	0
Assets/Scenes/Hornet/Under_07c.unity	8120	183	bot1	bot1	484652	Under_07	top1	0	0	0	0
Assets/Scenes/Hornet/Under_07c.unity	8121	218	left2	left2	484700	Under_02	right1	0	0	0	0
Assets/Scenes/Hornet/Under_07c.unity	8122	1116	top1	top1	484748	Under_07b	bot1	0	0	0	0
Assets/Scenes/Hornet/Under_08.unity	6612	111	top1	top1	538804	Ward_02	bot1	0	0	0	0
Assets/Scenes/Hornet/Under_08.unity	6613	824	bot1	bot1	538852	Under_06	top1	0	0	0	0
Assets/Scenes/Hornet/Under_10.unity	4855	382	left1	left1	491793	Under_05	right3	0	0	0	0
Assets/Scenes/Hornet/Under_10.unity	4856	408	right1	right1	491841	Under_13	left2	0	0	0	0
Assets/Scenes/Hornet/Under_11.unity	4059	251	left1	left1	302987	Under_05	right1	0	0	0	0
Assets/Scenes/Hornet/Under_11.unity	4060	281	right1	right1	303035	Under_13	left1	0	0	0	0
Assets/Scenes/Hornet/Under_12.unity	2181	123	left1	left1	185273	Under_05	right2	0	0	0	0
Assets/Scenes/Hornet/Under_13.unity	11278	100	left3	left3	938281	Under_21	right1	0	0	0	0
Assets/Scenes/Hornet/Under_13.unity	11279	510	right3	right3	938329	Under_19	left1	0	0	0	0
Assets/Scenes/Hornet/Under_13.unity	11280	611	left1	left1	938377	Under_11	right1	0	0	0	0
Assets/Scenes/Hornet/Under_13.unity	11281	645	right1	right1	938425	Under_17	left1	0	0	0	0
Assets/Scenes/Hornet/Under_13.unity	11282	670	left4	left4	938473	Under_22	right1	0	0	0	0
Assets/Scenes/Hornet/Under_13.unity	11283	736	right2	right2	938521	Under_18	left1	0	0	0	0
Assets/Scenes/Hornet/Under_13.unity	11284	747	left2	left2	938569	Under_10	right1	0	0	0	0
Assets/Scenes/Hornet/Under_14.unity	3915	502	left1	left1	277346	Under_02	right4	0	0	0	0
Assets/Scenes/Hornet/Under_16.unity	2563	159	right1	right1	198610	Under_02	left3	0	0	0	0
Assets/Scenes/Hornet/Under_17.unity	9496	326	left1	left1	482144	Under_13	right1	0	0	0	0
Assets/Scenes/Hornet/Under_17.unity	9497	640	right1	right1	482192	Library_11b	left3	0	0	0	0
