source	type_name	candidate_source_paths	identifier_occurrences
Assets/Scripts/Assembly-CSharp/FastTravelMapPieceBase.cs	IFastTravelMapPiece	"[""Assets/Scripts/Assembly-CSharp/IFastTravelMapPiece.cs""]"	1
Assets/Scripts/Assembly-CSharp/FastTravelMapPieceBase.cs	TransformPoint	"[""Assets/PlayMaker/Actions/Transform/TransformPoint.cs""]"	2
Assets/Scripts/Assembly-CSharp/FastTravelScenes.cs	FastTravelLocations	"[""Assets/Scripts/ProjectCode/GlobalEnums/FastTravelLocations.cs""]"	15
Assets/Scripts/Assembly-CSharp/FastTravelScenes.cs	GetSceneName	"[""Assets/PlayMaker/Actions/SceneManager/GetSceneName.cs""]"	5
Assets/Scripts/Assembly-CSharp/FastTravelScenes.cs	TubeTravelLocations	"[""Assets/Scripts/ProjectCode/GlobalEnums/TubeTravelLocations.cs""]"	10
Assets/Scripts/Assembly-CSharp/FeatherPhysics.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/Assembly-CSharp/FeatherPhysics.cs	Helper	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/Helper.cs""]"	1
Assets/Scripts/Assembly-CSharp/FeatherPhysics.cs	SurfaceWaterFloater	"[""Assets/Scripts/Assembly-CSharp/SurfaceWaterFloater.cs""]"	2
Assets/Scripts/Assembly-CSharp/FeatherPhysics.cs	TransformPoint	"[""Assets/PlayMaker/Actions/Transform/TransformPoint.cs""]"	2
Assets/Scripts/Assembly-CSharp/FetchDataRequest.cs	Action	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/AudioSnapshotRestore.cs"",""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/HeroInvulnerability.cs""]"	8
Assets/Scripts/Assembly-CSharp/FetchDataRequest.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	1
Assets/Scripts/Assembly-CSharp/FetchDataRequest.cs	RestorePointFileWrapper	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/RestorePointFileWrapper.cs""]"	11
Assets/Scripts/Assembly-CSharp/FetchDataRequest.cs	SaveDataUtility	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/SaveDataUtility.cs""]"	1
Assets/Scripts/Assembly-CSharp/FetchDataRequest.cs	State	"[""Assets/Scripts/Assembly-CSharp/ActiveCorpse.cs"",""Assets/Scripts/Assembly-CSharp/ClockworkHatchling.cs"",""Assets/Scripts/Assembly-CSharp/ColorCorrectionCurvesAnimator.cs"",""Assets/Scripts/Assembly-CSharp/EngageMenuScreen.cs"",""Assets/Scripts/Assembly-CSharp/ResetDynamicHierarchy.cs"",""Assets/Scripts/Assembly-CSharp/SimpleShopMenu.cs"",""Assets/Scripts/Assembly-CSharp/StateChangeSequence.cs"",""Assets/Scripts/Assembly-CSharp/ToolItemToggleState.cs"",""Assets/Scripts/ProjectCode/Game/02_Player/KnightHatchling.cs"",""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/AudioSourceFadeControl.cs"",""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossStatueCompletionStates.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimator.cs""]"	4
Assets/Scripts/Assembly-CSharp/FieldAccessOptimizer.cs	Action	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/AudioSnapshotRestore.cs"",""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/HeroInvulnerability.cs""]"	5
Assets/Scripts/Assembly-CSharp/FieldAccessOptimizer.cs	GetProperty	"[""Assets/PlayMaker/Actions/UnityObject/GetProperty.cs""]"	1
Assets/Scripts/Assembly-CSharp/FieldAccessOptimizer.cs	Property	"[""Assets/PlayMaker/Actions/MathExpression/Mathos/MathExpression.cs""]"	4
Assets/Scripts/Assembly-CSharp/FieldAccessOptimizer.cs	TargetType	"[""Assets/PlayMaker/Actions/Tween/TweenColor.cs"",""Assets/PlayMaker/Actions/Tween/TweenFade.cs"",""Assets/Scripts/ProjectCode/Game/03_Combat/HitInstance.cs""]"	10
Assets/Scripts/Assembly-CSharp/FieldAccessOptimizer.cs	Type	"[""Assets/PlayMaker/Editor/PreUpdateChecker.cs"",""Assets/Scripts/Assembly-CSharp/TimeManager.cs"",""Assets/Scripts/ProjectCode/Game/11_Actors_Quests/MegaJellyZap.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dBatchedSprite.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteCollectionDefinition.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteCollectionSize.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteColliderDefinition.cs""]"	3
Assets/Scripts/Assembly-CSharp/FieldCache.cs	FieldCache	"[""Assets/Scripts/Assembly-CSharp/GenericVariableExtension/VariableExtensionsGeneric.cs""]"	3
Assets/Scripts/Assembly-CSharp/FieldCache.cs	Type	"[""Assets/PlayMaker/Editor/PreUpdateChecker.cs"",""Assets/Scripts/Assembly-CSharp/TimeManager.cs"",""Assets/Scripts/ProjectCode/Game/11_Actors_Quests/MegaJellyZap.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dBatchedSprite.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteCollectionDefinition.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteCollectionSize.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteColliderDefinition.cs""]"	3
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	AttackTypes	"[""Assets/Scripts/ProjectCode/Game/03_Combat/AttackTypes.cs""]"	1
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	AudioEvent	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/AudioEvent.cs""]"	3
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	CameraRenderHooks	"[""Assets/Scripts/Assembly-CSharp/CameraRenderHooks.cs""]"	1
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	CameraSource	"[""Assets/Scripts/Assembly-CSharp/CameraRenderHooks.cs""]"	1
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	DamageEnemies	"[""Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs""]"	4
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	DamageHero	"[""Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs""]"	3
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	9
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	Helper	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/Helper.cs""]"	1
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	HitDirection	"[""Assets/Scripts/Assembly-CSharp/BreakableHolder.cs"",""Assets/Scripts/ProjectCode/Game/03_Combat/HitInstance.cs""]"	4
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	HitInstance	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HitInstance.cs""]"	7
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	HitResponse	"[""Assets/Scripts/Assembly-CSharp/HitResponse.cs"",""Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs"",""Assets/Scripts/ProjectCode/Game/03_Combat/IHitResponder.cs""]"	1
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	IHitResponder	"[""Assets/Scripts/ProjectCode/Game/03_Combat/IHitResponder.cs""]"	6
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	JitterSelf	"[""Assets/Scripts/Assembly-CSharp/JitterSelf.cs""]"	3
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	JitterSelfConfig	"[""Assets/Scripts/Assembly-CSharp/JitterSelfConfig.cs""]"	1
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	ObjectBounce	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/ObjectBounce.cs""]"	2
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	PhysLayers	"[""Assets/Scripts/ProjectCode/GlobalEnums/PhysLayers.cs""]"	4
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	Response	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/GetNPCEncounterState.cs"",""Assets/Scripts/ProjectCode/Game/03_Combat/IHitResponder.cs""]"	4
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	SetVelocity	"[""Assets/PlayMaker/Actions/Physics/SetVelocity.cs""]"	1
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	SpinSelf	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/SpinSelf.cs""]"	2
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	StartCoroutine	"[""Assets/PlayMaker/Actions/ScriptControl/StartCoroutine.cs""]"	2
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	TargetType	"[""Assets/PlayMaker/Actions/Tween/TweenColor.cs"",""Assets/PlayMaker/Actions/Tween/TweenFade.cs"",""Assets/Scripts/Assembly-CSharp/FieldAccessOptimizer.cs"",""Assets/Scripts/ProjectCode/Game/03_Combat/HitInstance.cs""]"	2
Assets/Scripts/Assembly-CSharp/FireballProjectile.cs	TinkEffect	"[""Assets/Scripts/ProjectCode/Game/03_Combat/TinkEffect.cs""]"	2
Assets/Scripts/Assembly-CSharp/FixParentedJoints.cs	AddComponent	"[""Assets/PlayMaker/Actions/GameObject/AddComponent.cs""]"	2
Assets/Scripts/Assembly-CSharp/FixParentedJoints.cs	SetParent	"[""Assets/PlayMaker/Actions/GameObject/SetParent.cs""]"	2
Assets/Scripts/Assembly-CSharp/FixedUpdateCache.cs	CustomPlayerLoop	"[""Assets/Scripts/Assembly-CSharp/CustomPlayerLoop.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlexibleHorizontalLayoutGroup.cs	Action	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/AudioSnapshotRestore.cs"",""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/HeroInvulnerability.cs""]"	5
Assets/Scripts/Assembly-CSharp/FlexibleHorizontalLayoutGroup.cs	UI	"[""Assets/Scripts/ProjectCode/GlobalSettings/UI.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlingChildrenOnStart.cs	ChildrenConfig	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/FlingUtils.cs""]"	2
Assets/Scripts/Assembly-CSharp/FlingChildrenOnStart.cs	FlingUtils	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/FlingUtils.cs""]"	4
Assets/Scripts/Assembly-CSharp/FlingChildrenOnStart.cs	SetParent	"[""Assets/PlayMaker/Actions/GameObject/SetParent.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlingGameObject.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlingGameObject.cs	Spawn	"[""Assets/Scripts/Assembly-CSharp/HeroDamageSpawn.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlingGameObjectsAtIntervals.cs	FlingGameObject	"[""Assets/Scripts/Assembly-CSharp/FlingGameObject.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlingGameObjectsAtIntervals.cs	StartCoroutine	"[""Assets/PlayMaker/Actions/ScriptControl/StartCoroutine.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlingGameObjectsAtIntervals.cs	TransformPoint	"[""Assets/PlayMaker/Actions/Transform/TransformPoint.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlingSelf.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlintUseEffects.cs	ArrayForEnumAttribute	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/ArrayForEnumAttribute.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlintUseEffects.cs	HeroController	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroController.cs""]"	2
Assets/Scripts/Assembly-CSharp/FlintUseEffects.cs	NailElements	"[""Assets/Scripts/Assembly-CSharp/NailElements.cs""]"	3
Assets/Scripts/Assembly-CSharp/FlintUseEffects.cs	SetPosition2D	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/SetPosition2D.cs""]"	2
Assets/Scripts/Assembly-CSharp/FlintUseEffects.cs	tk2dSprite	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSprite.cs""]"	2
Assets/Scripts/Assembly-CSharp/FloatEventCurveAnimator.cs	UnityFloatEvent	"[""Assets/Scripts/Assembly-CSharp/HeroTriggerFader.cs"",""Assets/Scripts/Assembly-CSharp/PlayableDirectorRamp.cs""]"	2
Assets/Scripts/Assembly-CSharp/FloatingCrestSlotsData.cs	NamedData	"[""Assets/Scripts/Assembly-CSharp/CollectableItemsData.cs"",""Assets/Scripts/Assembly-CSharp/CollectableMementosData.cs"",""Assets/Scripts/Assembly-CSharp/CollectableRelicsData.cs"",""Assets/Scripts/Assembly-CSharp/MateriumItemsData.cs"",""Assets/Scripts/Assembly-CSharp/QuestRumourData.cs"",""Assets/Scripts/Assembly-CSharp/ToolCrestsData.cs"",""Assets/Scripts/Assembly-CSharp/ToolItemLiquidsData.cs"",""Assets/Scripts/Assembly-CSharp/ToolItemsData.cs""]"	2
Assets/Scripts/Assembly-CSharp/FloatingCrestSlotsData.cs	SerializableNamedData	"[""Assets/Scripts/Assembly-CSharp/SerializableNamedData.cs""]"	1
Assets/Scripts/Assembly-CSharp/FloatingCrestSlotsData.cs	SerializableNamedList	"[""Assets/Scripts/Assembly-CSharp/SerializableNamedList.cs""]"	1
Assets/Scripts/Assembly-CSharp/FloatingCrestSlotsData.cs	SlotData	"[""Assets/Scripts/Assembly-CSharp/ToolCrestsData.cs""]"	2
Assets/Scripts/Assembly-CSharp/FloatingCrestSlotsData.cs	ToolCrestsData	"[""Assets/Scripts/Assembly-CSharp/ToolCrestsData.cs""]"	2
Assets/Scripts/Assembly-CSharp/FloatingPlatform.cs	Collision2DSafeContact	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/Collision2DUtils.cs""]"	1
Assets/Scripts/Assembly-CSharp/FloatingPlatform.cs	Collision2DUtils	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/Collision2DUtils.cs""]"	1
Assets/Scripts/Assembly-CSharp/FloatingPlatform.cs	Point	"[""Assets/Plugins/Assembly-CSharp-firstpass/Ara/AraTrail.cs""]"	1
Assets/Scripts/Assembly-CSharp/FloatingPlatform.cs	StartCoroutine	"[""Assets/PlayMaker/Actions/ScriptControl/StartCoroutine.cs""]"	3
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	AddForce	"[""Assets/PlayMaker/Actions/Physics/AddForce.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	AudioEventRandom	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/AudioEventRandom.cs""]"	2
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	EnemyDeathEffects	"[""Assets/Scripts/ProjectCode/Game/03_Combat/EnemyDeathEffects.cs""]"	2
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	7
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	HeroController	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroController.cs""]"	2
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	HeroPerformanceSingReaction	"[""Assets/Scripts/Assembly-CSharp/HeroPerformanceSingReaction.cs""]"	2
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	Probability	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/Probability.cs""]"	2
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	ProbabilityBase	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/Probability.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	StartCoroutine	"[""Assets/PlayMaker/Actions/ScriptControl/StartCoroutine.cs""]"	2
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	TrackTriggerObjects	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/TrackTriggerObjects.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	Translate	"[""Assets/PlayMaker/Actions/Transform/Translate.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	TriggerEnterEvent	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/TriggerEnterEvent.cs""]"	2
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	tk2dSpriteAnimation	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Scripts/Assembly-CSharp/FlockFlyer.cs	tk2dSpriteAnimator	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimator.cs""]"	2
Assets/Scripts/Assembly-CSharp/FloorBells.cs	BasicSpriteAnimator	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/BasicSpriteAnimator.cs""]"	1
Assets/Scripts/Assembly-CSharp/FloorBells.cs	TrackTriggerObjects	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/TrackTriggerObjects.cs""]"	1
Assets/Scripts/Assembly-CSharp/FollowCamera.cs	Bounds	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Actions/Bounds.cs""]"	1
Assets/Scripts/Assembly-CSharp/FollowCamera.cs	GameCameras	"[""Assets/Scripts/ProjectCode/Game/05_Scenes_Travel/GameCameras.cs""]"	2
Assets/Scripts/Assembly-CSharp/FollowRotation.cs	Target	"[""Assets/PlayMaker/Actions/Tween/TweenColor.cs"",""Assets/Scripts/Assembly-CSharp/WeaverSpeedChallenge.cs"",""Assets/Scripts/ProjectCode/TeamCherry/DebugMenu/DebugMenu.cs""]"	1
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	ChildUpdateOrdered	"[""Assets/Scripts/Assembly-CSharp/ChildUpdateOrdered.cs""]"	1
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	Flags	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dBatchedSprite.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dStaticSpriteBatcher.cs""]"	1
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	1
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	2
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	HeroController	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroController.cs""]"	2
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	IUpdateBatchableLateUpdate	"[""Assets/Scripts/Assembly-CSharp/IUpdateBatchableLateUpdate.cs""]"	1
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	IUpdateBatchableUpdate	"[""Assets/Scripts/Assembly-CSharp/IUpdateBatchableUpdate.cs""]"	1
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	IUpdateOrderUpdate	"[""Assets/Scripts/Assembly-CSharp/ChildUpdateOrdered.cs""]"	1
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	MovePosition	"[""Assets/PlayMaker/Actions/Physics/MovePosition.cs""]"	1
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	SetParent	"[""Assets/PlayMaker/Actions/GameObject/SetParent.cs""]"	2
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	Target	"[""Assets/PlayMaker/Actions/Tween/TweenColor.cs"",""Assets/Scripts/Assembly-CSharp/WeaverSpeedChallenge.cs"",""Assets/Scripts/ProjectCode/TeamCherry/DebugMenu/DebugMenu.cs""]"	1
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	UpdateBatcher	"[""Assets/Scripts/Assembly-CSharp/UpdateBatcher.cs""]"	2
Assets/Scripts/Assembly-CSharp/FollowTransform.cs	UpdateOrder	"[""Assets/Scripts/Assembly-CSharp/ChildUpdateOrdered.cs""]"	5
Assets/Scripts/Assembly-CSharp/FontManager.cs	FontFallbackBase	"[""Assets/Scripts/Assembly-CSharp/FontFallbackBase.cs""]"	3
Assets/Scripts/Assembly-CSharp/FootstepPlayer.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	2
Assets/Scripts/Assembly-CSharp/FootstepPlayer.cs	RandomAudioClipTable	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Scripts/Assembly-CSharp/ForceRamp2D.cs	AddForce	"[""Assets/PlayMaker/Actions/Physics/AddForce.cs""]"	1
Assets/Scripts/Assembly-CSharp/ForceRamp2D.cs	AddTorque	"[""Assets/PlayMaker/Actions/Physics/AddTorque.cs""]"	1
Assets/Scripts/Assembly-CSharp/ForceRamp2D.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/Assembly-CSharp/ForceUniformScaling.cs	StartCoroutine	"[""Assets/PlayMaker/Actions/ScriptControl/StartCoroutine.cs""]"	1
Assets/Scripts/Assembly-CSharp/FreezeMoment.cs	FreezeMomentTypes	"[""Assets/Scripts/ProjectCode/GlobalEnums/FreezeMomentTypes.cs""]"	2
Assets/Scripts/Assembly-CSharp/FreezeMoment.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	2
Assets/Scripts/Assembly-CSharp/FreezeMomentOnEnable.cs	FreezeMoment	"[""Assets/Scripts/Assembly-CSharp/FreezeMoment.cs""]"	1
Assets/Scripts/Assembly-CSharp/FreezeMomentOnEnable.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	1
Assets/Scripts/Assembly-CSharp/FreezeMomentV2.cs	FreezeMoment	"[""Assets/Scripts/Assembly-CSharp/FreezeMoment.cs""]"	2
Assets/Scripts/Assembly-CSharp/FreezeMomentV2.cs	FreezeMomentTypes	"[""Assets/Scripts/ProjectCode/GlobalEnums/FreezeMomentTypes.cs""]"	3
Assets/Scripts/Assembly-CSharp/FreezeMomentV2.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	2
Assets/Scripts/Assembly-CSharp/FrostEffectFader.cs	HeroController	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroController.cs""]"	4
Assets/Scripts/Assembly-CSharp/FrostEffectFader.cs	PlayParticleEffects	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/PlayParticleEffects.cs""]"	1
Assets/Scripts/Assembly-CSharp/FrostEffectFader.cs	tk2dSprite	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSprite.cs""]"	4
Assets/Scripts/Assembly-CSharp/FrostRegion.cs	FrostSpeedProfile	"[""Assets/Scripts/Assembly-CSharp/FrostSpeedProfile.cs""]"	1
Assets/Scripts/Assembly-CSharp/FrostRegion.cs	HeroController	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroController.cs""]"	1
Assets/Scripts/Assembly-CSharp/FrostRegion.cs	TrackTriggerObjects	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/TrackTriggerObjects.cs""]"	1
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	Action	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/AudioSnapshotRestore.cs"",""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/HeroInvulnerability.cs""]"	4
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	Audio	"[""Assets/Scripts/ProjectCode/GlobalSettings/Audio.cs""]"	1
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	BasicQuestBase	"[""Assets/Scripts/Assembly-CSharp/BasicQuestBase.cs""]"	3
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	BeginQuest	"[""Assets/Scripts/ProjectCode/FSM/QuestActions/BeginQuest.cs""]"	1
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	Bullet	"[""Assets/Scripts/ProjectCode/Game/03_Combat/Bullet.cs""]"	3
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	CollectableUIMsg	"[""Assets/Scripts/Assembly-CSharp/CollectableUIMsg.cs""]"	3
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	Completion	"[""Assets/Scripts/Assembly-CSharp/QuestCompletionData.cs"",""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossSequenceDoor.cs"",""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossStatue.cs""]"	27
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	4
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	GlobalSettings	"[""Assets/Scripts/ProjectCode/GlobalSettings/GlobalSettings.cs""]"	1
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	Helper	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/Helper.cs""]"	2
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	ICollectableUIMsgItem	"[""Assets/Scripts/Assembly-CSharp/ICollectableUIMsgItem.cs""]"	1
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	IQuestWithCompletion	"[""Assets/Scripts/Assembly-CSharp/IQuestWithCompletion.cs""]"	1
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	IUIMsgPopupItem	"[""Assets/Scripts/Assembly-CSharp/IUIMsgPopupItem.cs""]"	1
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	IncrementQuestCounter	"[""Assets/Scripts/ProjectCode/FSM/QuestActions/IncrementQuestCounter.cs""]"	3
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	InventoryPaneList	"[""Assets/Scripts/Assembly-CSharp/InventoryPaneList.cs""]"	1
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	MainQuest	"[""Assets/Scripts/Assembly-CSharp/MainQuest.cs""]"	2
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	MateriumItemManager	"[""Assets/Scripts/Assembly-CSharp/MateriumItemManager.cs""]"	2
Assets/Scripts/Assembly-CSharp/FullQuestBase.cs	PersistentBoolTest	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/PersistentBoolTest.cs""]"	2
