source	component_id	owner_id	clip_index	clip_name	line	fps	wrap_mode	loop_start	frame_count	event_frames_zero_based	collection_guids
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	4	Death Land	182	12	2	0	2		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	5	Idle	199	12	0	0	5		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	6	Turn	234	12	2	0	3		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	7	Walk	257	12	0	0	10		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	8	Slash1	322	20	2	0	3	2	7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	9	Slash1 Recover	345	12	2	0	3		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	10	Slash2	368	20	2	0	2	1	7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	11	Slash2 Recover	385	12	2	0	5		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	12	Evade Antic	420	12	2	0	1		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	13	Recover	431	12	2	0	3		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	14	Catching	454	12	0	0	6		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	15	Run	495	20	0	0	10		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	16	Sing	560	12	1	2	8		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	17	Sing End	613	12	2	0	3		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	18	Leap	636	12	0	0	3		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	19	Rest 1	659	30	6	0	1		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	20	Rest 2	670	30	6	0	1		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	21	Rest 3	681	30	6	0	1		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	22	Hop	692	12	2	0	6	2|5	7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Catcher Anim.prefab	114724804207875695	1709254077376921	23	Slash Antic Long	733	12	2	0	10		7c3c23ab2fc5b764daf6a67628147ef8
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	0	Antic	48	12	2	0	2		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	1	Attack Antic	65	12	2	0	8	7	dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	2	Death Air	118	12	1	1	4		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	3	Death Land	147	12	2	0	6		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	4	Dig In	188	18	2	0	12	3	dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	5	Dig Out	265	18	2	0	7	5	dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	6	Rest	312	12	1	1	6		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	7	Sing	353	12	1	1	5		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	8	Recover	388	12	2	0	2		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	9	Walk B	405	12	1	1	6		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	10	Turn	446	12	2	0	2		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	11	Walk F	463	12	1	1	6		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	12	Attack	504	15	2	0	6	1|2	dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	13	Startle	545	12	2	1	6		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	14	TurnToStartle	586	12	2	1	6		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	15	Attack Recover	627	12	2	0	3		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	16	Sleep	650	30	6	0	1		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	17	Attack Recover Q	661	12	2	0	1		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	18	Leap Antic	672	12	2	0	4		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	19	Leap	701	12	2	0	8		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	20	Leap Throw	754	12	1	5	7		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	21	Leap Land	801	12	2	0	4		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	22	Projectile Fly	830	12	2	0	2		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	23	Projectile Thunk	847	12	2	0	5		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	24	Startle Long	882	12	2	1	9		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Centipede Anim.prefab	114724804207875695	1709254077376921	25	Patrol	941	12	1	1	6		dbe09cc49be577344b18dc0f315b8167
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	0	Antic	48	12	2	0	3		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	1	Battle Idle	71	12	2	0	6		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	2	Battle Turn	112	12	2	0	2		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	3	Block Antic	129	12	2	0	1		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	4	Death Air	140	13	0	0	3		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	5	Death Land	163	12	2	0	2		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	6	Evade	180	12	2	0	2		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	7	Alert	197	12	2	1	2		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	8	Idle	214	12	0	0	5		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	9	Snap Antic	249	12	2	0	8		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	10	Snap	302	12	2	0	3	1|2	a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	11	Step Turn	325	12	2	0	1		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	12	Step F	336	18	2	1	8		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	13	Walk	389	12	0	0	10		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	14	TurnToEvade	454	16	2	0	3		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	15	Turn	477	12	2	0	3		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	16	Recover	500	12	2	0	3		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	17	Step B	523	18	2	1	8		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	18	Snap Recover	576	12	2	0	4		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	19	Block	605	12	0	0	4		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	20	Unalert	634	12	2	1	2		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	21	Battle Idle Loop	651	12	0	0	4		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	22	Block Hit	680	12	2	0	3		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	23	CutDown Antic	703	12	2	0	7		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	24	CutDown	750	15	2	1	3	2	a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	25	CutDown Land	773	12	2	0	5		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	26	CutUp Antic	808	12	2	0	7		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	27	CutUp	855	15	0	0	3		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	28	CutUp End	878	12	2	0	4		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	29	Sing	907	13	1	3	7		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	30	Sing End	954	15	2	0	4		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	31	Snap Hero	983	12	2	0	5	3	a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	32	CutDown Hero	1018	15	1	1	3		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	33	CutDown Hero Land	1041	12	2	0	2		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	34	Rapid Snip Antic	1058	12	2	0	9		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	35	Rapid Snip	1117	15	2	0	15	1|13	a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Scissors Anim.prefab	114724804207875695	1709254077376921	36	Rapid Snip Connect	1212	14.285714	2	0	5		a4595729b3b9fd945a1512037214cd6a
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	0	Antic	48	12	2	0	3		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	1	Cast	71	12	0	0	4		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	2	Charge	100	15	0	0	8		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	3	Death Air	153	12	0	0	2		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	4	Death Land	170	12	2	0	2		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	5	Idle	187	12	0	0	5		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	6	Walk	222	12	0	0	8		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	7	Turn	275	12	2	0	3		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	8	Antic Light	298	12	2	0	3		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	9	Cast Light	321	12	0	0	4		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	10	Charge Light	350	12	0	0	8		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	11	Idle Light	403	12	0	0	5		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	12	Walk Light	438	12	0	0	8		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	13	Recover	491	12	2	0	3		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	14	Recover Light	514	12	2	0	3		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	15	Sing	537	12	1	3	7		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	16	Sing End	584	12	2	1	2		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	17	Sing End Light	601	12	2	0	2		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	18	Sing Light	618	12	1	3	7		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	19	Tele Out	665	24	2	0	7	4	5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	20	Tele Out Light	712	24	2	0	7		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	21	Charge Antic	759	13	2	0	7		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	22	Immolater Idle	806	30	6	0	1		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	23	Turn Light	817	12	2	0	1		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	24	Tele In	828	24	2	0	9	3	5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	25	Tele In Light	887	24	2	0	9		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	26	Charge Antic Light	946	13	2	0	7		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	27	Immolate	993	12	1	9	12	5|7	5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	28	Startle Light	1070	12	2	3	7		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	29	Startle	1117	12	2	3	11		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	30	Immolate Light	1188	12	1	9	12		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Farmer Wisp Anim.prefab	114724804207875695	1709254077376921	31	Immolater Idle Light	1265	30	6	0	1		5d011a2e3958d2741871390361bdf64e
Assets/Animations/Hornet Enemies/Fields Flock Flyer Short Anim.prefab	114724804207875695	1709254077376921	0	Fly	48	15	0	2	4		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Short Anim.prefab	114724804207875695	1709254077376921	1	Idle	77	12	0	0	3		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Short Anim.prefab	114724804207875695	1709254077376921	2	Death Air	100	12	0	0	3		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Short Anim.prefab	114724804207875695	1709254077376921	3	Death Land	123	12	2	0	3		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Short Anim.prefab	114724804207875695	1709254077376921	4	Sing	146	12	1	1	3		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Short Anim.prefab	114724804207875695	1709254077376921	5	Turn Look	169	12	2	0	9		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Short Anim.prefab	114724804207875695	1709254077376921	6	Fly Antic	233	18	2	1	2		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Short Anim.prefab	114724804207875695	1709254077376921	7	Sing End	250	12	2	1	1		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Short Anim.prefab	114724804207875695	1709254077376921	8	Startle	261	15	2	1	6		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Tall Anim.prefab	114724804207875695	1709254077376921	0	Death Air	48	12	0	0	3		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Tall Anim.prefab	114724804207875695	1709254077376921	1	Death Land	71	12	2	0	3		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Tall Anim.prefab	114724804207875695	1709254077376921	2	Idle	94	12	0	0	3		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Tall Anim.prefab	114724804207875695	1709254077376921	3	Fly	117	15	0	2	4		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Tall Anim.prefab	114724804207875695	1709254077376921	4	Turn Look	146	12	2	0	9		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Tall Anim.prefab	114724804207875695	1709254077376921	5	Sing	205	12	1	1	3		da3f87285bb86db43a81933fb5a46f54
Assets/Animations/Hornet Enemies/Fields Flock Flyer Tall Anim.prefab	114724804207875695	1709254077376921	6	Fly Antic	233	25	2	1	2		da3f87285bb86db43a81933fb5a46f54
